Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN23,OUT017,2518.2663389694076
NCR18,OUT035,634.7742042729234
FDD45,OUT046,1490.1067908903906
FDI22,OUT018,3274.4922341308675
FDT09,OUT013,2012.918654274924
DRC24,OUT027,3635.922006071551
FDT39,OUT046,2477.071535639554
FDX28,OUT045,1552.452972080359
FDA50,OUT018,1457.5037671111102
FDT33,OUT027,4182.331396821095
FDQ60,OUT049,1989.7344549587378
NCM19,OUT018,1616.9927964026042
FDF40,OUT046,4006.269257653667
NCI30,OUT035,3883.198052102683
FDK34,OUT049,3953.9986956538864
FDA38,OUT027,5806.426833552112
FDT02,OUT045,624.7733383508812
FDC11,OUT017,1340.0879710061968
FDD08,OUT046,633.2801949232648
NCS29,OUT046,4132.873656136424
DRI03,OUT010,586.2614362362124
FDK48,OUT035,1129.9712872758876
FDM52,OUT049,2490.0496506630802
FDP49,OUT035,865.2984440447689
DRA24,OUT046,2591.3254763228774
NCJ43,OUT049,2847.2363248234838
FDE11,OUT045,3174.5971542407897
FDP01,OUT049,2391.369116863121
FDQ59,OUT018,1306.1496024192973
FDA43,OUT019,498.4487557570999
FDL14,OUT017,2499.5986915752874
FDV50,OUT010,230.90458803208318
FDT01,OUT027,5460.680708267426
NCC42,OUT035,1993.7528320637791
FDO28,OUT046,1980.5468947135635
FDD32,OUT019,199.3244912436438
FDV45,OUT035,3075.754577662946
NCW17,OUT019,294.63124554501167
NCJ17,OUT027,2388.993584995055
NCF18,OUT049,3166.175288715174
FDP01,OUT045,2388.0910029184865
FDH24,OUT045,2540.4277083449942
FDI38,OUT027,5467.536736036447
FDX03,OUT035,661.337587661089
FDY28,OUT046,3489.056855843208
FDN34,OUT018,2614.5949568836436
FDJ02,OUT045,2492.1654155773854
FDW40,OUT019,263.6069049766055
FDX03,OUT017,636.3770369576868
FDE17,OUT027,3648.592758565147
FDT58,OUT046,2639.8653932886523
FDI38,OUT013,3545.8412117559465
FDW22,OUT035,3774.9146558245848
FDS15,OUT027,2699.384109919434
NCX06,OUT013,3085.106105130522
DRK47,OUT035,3827.2738691679465
FDC23,OUT027,5369.977063808138
FDM56,OUT010,237.66728992885328
FDP21,OUT046,3125.611374821252
FDP58,OUT046,3597.7917824792703
FDA27,OUT019,636.3551062453032
FDK41,OUT019,208.1238766564506
NCH42,OUT046,3739.9691218851244
FDG29,OUT045,636.3770369576868
FDW15,OUT018,2421.855245433262
FDD28,OUT018,856.2681918806226
FDQ37,OUT049,3161.904190232963
FDC23,OUT035,2983.054241775075
FDV13,OUT035,1347.9387821755338
FDK33,OUT046,3656.70225663379
FDO33,OUT013,1834.8398137201946
FDN21,OUT017,2632.7581981091957
NCW06,OUT027,5582.258566955326
FDI38,OUT035,3570.705673151091
FDC21,OUT027,2635.1793120557454
NCS05,OUT046,2027.6479514052303
NCN53,OUT049,624.7733383508812
FDV40,OUT010,169.2520976968689
FDG60,OUT017,3846.3750540871442
NCY30,OUT027,5358.494391936625
FDM40,OUT045,1995.9445047398085
NCO30,OUT046,3145.9041843276923
FDK10,OUT046,3021.4237113334752
FDM36,OUT045,2837.6291359066367
FDN10,OUT013,1968.204805217327
FDM46,OUT018,1443.6792396110632
FDX50,OUT049,1659.690803993648
FDP33,OUT045,3917.161426759279
FDO12,OUT045,3064.8225092529215
FDC28,OUT013,1643.4616234527982
FDO31,OUT045,1318.0090511755268
FDX45,OUT035,2582.8652934971296
FDV21,OUT049,2033.0052618358488
FDH04,OUT049,1364.650117644691
NCG54,OUT013,2679.134187855401
FDO13,OUT046,2492.170269349896
FDA09,OUT027,5277.6698479416245
FDC38,OUT017,2005.7683914068623
NCO42,OUT046,2524.1511444061557
FDL45,OUT049,2016.1688203740275
NCK31,OUT013,760.938908187158
FDM39,OUT017,2885.141429580095
FDC22,OUT010,458.9473343661129
FDF46,OUT046,1980.7723787546101
FDQ37,OUT045,3048.0824351802967
FDH41,OUT010,540.2998753156478
FDQ04,OUT046,634.7970733556176
NCQ02,OUT027,4646.032205574206
FDJ57,OUT027,5346.222003172988
NCE07,OUT049,2028.314822290075
FDE56,OUT013,898.9802605637398
FDI20,OUT049,3708.581173123644
FDK36,OUT018,708.0553925644225
FDP08,OUT027,5560.794198002846
FDF44,OUT017,2001.0553428101066
NCU53,OUT017,2614.0791303938463
FDF47,OUT035,3609.9122430676334
FDS55,OUT010,395.28753755764797
FDZ52,OUT010,233.8405673734822
FDL04,OUT018,1577.9526714291421
NCM26,OUT035,2499.2926626504845
FDX43,OUT049,2584.992952276663
FDP52,OUT049,3772.3557706155684
DRK49,OUT045,636.3770369576868
FDE38,OUT013,2565.804097968439
DRF13,OUT035,2479.3996712508583
FDK41,OUT010,187.55703977867373
FDJ04,OUT027,3111.754682863187
FDZ44,OUT018,1909.3155107229788
FDS11,OUT013,3761.6831560732617
FDA55,OUT049,3785.7202480072006
NCW53,OUT046,3131.2083420382755
FDB49,OUT027,2529.912483664153
FDD23,OUT017,3168.901614580915
NCV42,OUT045,1623.2126527533992
NCZ29,OUT018,1907.3799662528274
FDQ26,OUT013,852.8669042310809
FDV08,OUT017,636.3770369576868
FDC53,OUT049,1564.018407243561
FDV58,OUT010,536.1168591021353
NCP02,OUT019,175.83913339417214
DRI37,OUT045,860.0108705891357
FDQ12,OUT049,3861.3614780383086
FDE33,OUT046,1255.9955440918914
FDX27,OUT045,1499.0052222091647
FDM22,OUT017,745.2593645697597
NCH30,OUT019,287.1887933724449
FDC04,OUT017,3905.350186464446
FDO38,OUT046,1305.1788041647715
FDV52,OUT027,3097.216184622827
FDB32,OUT013,1479.2369648541023
FDV43,OUT018,704.46985922891
FDI24,OUT018,2752.8897640585237
FDR40,OUT017,1326.1151335740915
FDW02,OUT049,2011.9370259114648
FDE44,OUT049,742.7813305699005
FDL38,OUT046,1343.187235563936
NCT54,OUT010,206.17827770603307
DRJ39,OUT010,548.6956955134997
FDW55,OUT049,4065.228672599623
DRF13,OUT019,303.8283152955021
NCW17,OUT049,2022.6661410640374
FDP13,OUT035,636.3770369576868
FDS08,OUT018,2681.7040550112583
NCP17,OUT035,960.4042766868832
NCO53,OUT035,3092.372694161398
FDH19,OUT045,2833.647307471482
FDJ04,OUT017,1996.0280573995362
FDG10,OUT049,861.4098802334872
FDA40,OUT010,186.0558441159309
FDI53,OUT045,2609.1953075265424
FDU09,OUT010,155.27411961905852
FDK60,OUT045,1552.452972080359
FDR43,OUT017,622.4421963168542
FDW22,OUT017,3753.4785299333867
DRP47,OUT010,597.8750155449493
DRG48,OUT010,529.0687228490252
FDA14,OUT035,2508.190895089593
FDU49,OUT013,1321.5707194451068
FDK28,OUT045,4083.834563140296
FDT19,OUT046,2808.9619840013156
NCQ42,OUT045,1984.3686311923022
FDD03,OUT045,3783.9780322875176
NCM53,OUT013,1612.585428393032
NCX53,OUT045,2009.0952114934705
FDV14,OUT027,2394.3550027177307
NCZ54,OUT017,2639.799214707448
FDB39,OUT013,843.8383187118222
DRC24,OUT046,2494.769112887427
FDY36,OUT013,1120.8124844616248
FDN01,OUT035,2881.1485840812734
DRH25,OUT046,780.958448334305
FDV08,OUT046,643.5455963894004
NCP53,OUT049,3984.2956765608105
FDU52,OUT010,477.43744846498487
NCI42,OUT045,3398.9667032259204
FDZ14,OUT035,1980.0229781251694
FDF11,OUT046,3949.341016587182
FDQ13,OUT018,1301.3346787470944
FDO32,OUT010,118.07726946078718
DRJ37,OUT018,2407.1893621913878
FDY43,OUT046,2628.0434322382057
NCT41,OUT017,2512.5053630335906
NCV17,OUT045,1997.5115902676653
FDM04,OUT027,1499.9614866719958
DRB48,OUT018,575.2909785232632
FDM24,OUT013,2508.818399580803
FDT37,OUT049,4078.9334073060745
NCO05,OUT010,229.55840467287646
FDL13,OUT046,3826.0024702478895
FDL15,OUT017,2505.051996414748
FDB11,OUT018,3572.5286882586324
FDL14,OUT019,340.04235950317087
FDY10,OUT019,298.58186027166516
FDJ40,OUT049,1668.2926343720858
NCW18,OUT046,3778.7130855401238
NCY06,OUT013,1978.6454382373774
DRE13,OUT018,1314.9955707693057
FDA26,OUT045,3552.158583643538
NCE19,OUT010,160.0495442638001
FDE33,OUT035,1309.930350776369
DRL59,OUT027,1355.0537096479484
FDY07,OUT046,685.3921048032157
FDF57,OUT018,2610.1514134742843
FDM58,OUT035,1613.8531629669335
FDP26,OUT027,2466.82145968488
FDY32,OUT046,2578.219016230417
FDD51,OUT010,113.85090229455078
FDU22,OUT018,1900.0468435747837
FDZ49,OUT018,3598.2653661573086
NCI42,OUT017,3510.9198046924666
FDT04,OUT027,945.0226752728919
NCU41,OUT045,3052.3535336625087
FDS56,OUT045,4164.557951318431
NCN42,OUT017,2493.0882230621937
FDK34,OUT046,3973.999246478869
FDB03,OUT017,3812.179841383356
DRJ25,OUT035,742.7813305699005
FDT25,OUT027,3325.101295090885
FDN20,OUT013,2618.2783575781987
FDP09,OUT013,3589.492738478538
FDM20,OUT019,524.8343291271749
NCG55,OUT046,1998.1521206282373
NCP14,OUT045,1627.305525093399
NCH06,OUT046,3787.3348582095496
FDV52,OUT013,1962.292566535748
NCL07,OUT035,636.3770369576868
DRJ11,OUT027,5568.766912554412
DRO59,OUT013,1138.7929993863443
FDW15,OUT010,345.21095948014226
NCQ30,OUT035,2000.9118524038383
NCN54,OUT019,185.7275901257304
FDY01,OUT027,3253.1861153935643
FDX39,OUT035,3623.0399446016345
FDH53,OUT027,2365.770128750528
FDA57,OUT035,636.3770369576868
NCC07,OUT010,236.35585700468744
FDU28,OUT013,3071.441869014439
FDK36,OUT010,96.28796165481316
FDR36,OUT018,588.5365144294891
NCQ17,OUT035,2538.711663759097
FDS28,OUT019,166.82128834276855
FDE08,OUT045,2498.8475568264566
FDU22,OUT046,1995.4616621306193
FDG41,OUT045,1613.8531629669335
FDO31,OUT010,174.63589160300546
FDM21,OUT019,565.6459579014131
FDU40,OUT017,3010.690675319609
FDV36,OUT018,1931.56360876071
FDT10,OUT027,1760.9981672923643
FDX38,OUT045,742.7813305699005
NCU30,OUT027,4109.578850070756
NCV06,OUT049,3171.101840518253
FDT16,OUT035,4175.42738861478
NCP41,OUT027,2539.6161946453135
FDZ56,OUT017,2659.549105618242
FDC22,OUT035,3074.884408356851
FDU10,OUT035,626.7145271476619
FDS46,OUT045,1955.956981963547
FDO08,OUT049,2597.292173676678
NCV42,OUT018,1583.219288875608
FDP33,OUT035,3915.1095549053275
FDJ12,OUT046,3452.928358867791
FDH04,OUT045,1358.5705496782289
NCU54,OUT013,3473.8496370887237
FDO36,OUT010,547.2944874620671
FDT37,OUT027,6179.18278614674
FDD14,OUT010,591.6807421719242
FDA16,OUT013,3791.70450480122
NCS42,OUT019,234.47354967506416
FDP10,OUT019,271.1042212452036
FDQ28,OUT049,2507.3955073143743
FDK57,OUT010,242.28815416157911
FDK02,OUT013,1965.2263232481803
FDW47,OUT018,1908.6375514716085
NCC42,OUT018,1917.063296957112
FDQ37,OUT018,2969.428189394486
FDL40,OUT046,1502.9599482644137
DRE13,OUT010,189.8311086955392
FDQ34,OUT027,2751.606086407644
NCB54,OUT046,1996.7190076308605
FDS48,OUT049,2469.6817149307544
FDO15,OUT045,1081.4073055633455
NCT30,OUT013,704.1346170621562
FDU49,OUT027,2610.670109198215
FDE21,OUT046,2007.7879653764842
FDS49,OUT019,219.20674242401975
FDT38,OUT027,2387.4768448510645
FDZ01,OUT045,1604.324999121993
FDC41,OUT035,1240.53015822618
DRG13,OUT010,367.42957190704345
NCZ42,OUT018,3510.44117563953
NCM07,OUT045,1326.178880050801
NCV17,OUT018,1933.5121311957025
DRK39,OUT035,1330.203599699701
FDS37,OUT018,1902.9585355614774
FDV12,OUT019,258.5644401750464
NCG19,OUT018,3570.7098109558183
FDS51,OUT013,924.775250896886
NCO14,OUT046,634.7742042729234
FDC38,OUT046,2006.8037971116773
FDN15,OUT046,2027.6479514052303
NCH42,OUT013,3756.38657310388
FDQ22,OUT046,626.7145271476619
FDC05,OUT013,3080.933518226431
FDZ31,OUT013,3077.3586475745215
DRJ23,OUT049,3166.175288715174
FDC52,OUT035,2475.589364032508
DRD12,OUT010,190.64761681515705
FDV55,OUT017,2498.8475568264566
FDD32,OUT046,1319.3324969203604
FDR01,OUT049,3352.35993065965
FDY08,OUT019,410.17845449588197
FDQ45,OUT045,3072.534101693054
DRN11,OUT027,3642.9443134446087
NCS05,OUT018,1938.4939415368947
FDY32,OUT035,2583.89187461696
NCD31,OUT045,2616.015212577822
NCE06,OUT049,2594.1478671014547
NCP14,OUT046,1627.305525093399
NCF18,OUT019,503.4291107519278
FDF14,OUT018,2409.902183296743
FDB22,OUT017,2558.328761836022
NCH54,OUT049,2583.34880587786
FDU27,OUT035,742.7813305699005
FDS58,OUT027,4089.974590018811
NCU29,OUT035,2467.5802305500365
FDJ57,OUT013,3226.676933394696
FDL56,OUT049,1321.3117392261652
FDH60,OUT035,3086.05782353404
FDN24,OUT018,799.7785668888959
FDD02,OUT017,2015.4506581802073
FDP15,OUT017,4012.184266585593
FDB28,OUT027,5536.96051478034
DRC49,OUT045,2472.266957031102
NCG30,OUT018,1905.8845535435084
FDJ14,OUT049,1288.3401366649775
FDL52,OUT045,624.7733383508812
NCG19,OUT027,5728.240106475919
NCN41,OUT035,1985.3270865782754
FDW22,OUT013,3769.3491798502573
FDI02,OUT013,1663.0346203012502
FDV51,OUT045,2608.4196045958342
FDV48,OUT046,1307.184393601045
NCL17,OUT019,295.2253054877118
FDP46,OUT045,1342.9040682197444
FDU10,OUT045,622.4421963168542
FDT37,OUT010,558.1777134762901
FDI27,OUT035,742.7813305699005
FDN51,OUT046,4140.795900922043
FDW07,OUT035,1342.7738009517175
FDN45,OUT049,3633.3172476593313
DRN37,OUT027,4471.955234646262
DRF48,OUT049,3185.3956481300456
FDP38,OUT019,183.5835087055489
NCX18,OUT027,4978.715414578674
FDK45,OUT018,1905.5265019798799
FDZ37,OUT049,1314.4787735649638
FDS50,OUT018,3580.3625507646684
NCR54,OUT018,2990.005153952532
NCS17,OUT035,1496.7464684728866
FDV31,OUT046,2844.4766753340373
DRE27,OUT017,1515.5682199319542
FDN60,OUT013,2568.425085252694
FDK26,OUT013,3101.489309094191
FDX37,OUT018,1529.7829905395577
FDW31,OUT046,3148.2284492529893
FDX26,OUT018,3030.1010238738104
DRL49,OUT019,273.27796629132575
FDU49,OUT017,1326.3585809696974
FDY58,OUT046,3824.902500787952
FDN03,OUT045,4076.4461764878884
NCV06,OUT010,504.1563046449283
FDH53,OUT045,1325.766299926386
FDG31,OUT018,1033.4022301922498
NCC06,OUT045,1990.5812574914805
FDS13,OUT049,4087.0859115413355
FDP16,OUT035,3959.922931458342
FDA35,OUT013,1979.903023456159
DRP47,OUT018,3792.0961012603325
FDY28,OUT010,470.7748674503848
FDY20,OUT035,1377.1851738439918
NCH30,OUT017,1685.020916088055
NCR29,OUT019,176.6309320430367
NCP05,OUT013,2474.6677284229877
NCF30,OUT019,281.91224366308325
FDA08,OUT035,2598.549860717218
FDN51,OUT027,6133.407665452195
FDH12,OUT046,1617.9460353069333
FDY39,OUT017,3097.3440565861833
NCO53,OUT045,3078.152966719511
FDB40,OUT046,2480.4962615684763
FDH02,OUT049,1333.373144825279
FDY11,OUT027,1915.5926159779424
FDQ09,OUT019,298.58186027166516
FDP16,OUT013,3954.3574554840147
NCF55,OUT018,569.4158150076921
FDY09,OUT027,4976.483428302028
FDY39,OUT045,3086.761130333075
NCU53,OUT049,2582.6055978087766
NCT41,OUT049,2502.936231500443
FDJ45,OUT046,622.4421963168542
FDR28,OUT013,2577.306874605002
FDN08,OUT013,1966.0815752788467
FDJ07,OUT049,2001.7967805090134
FDZ09,OUT027,4092.7095560664657
FDQ14,OUT017,2487.368469306816
FDY12,OUT027,1221.1860142600071
FDK57,OUT046,1995.629837746921
FDD20,OUT049,2022.6454243687954
FDS36,OUT018,1616.9927964026042
FDI40,OUT049,1607.1714005187043
FDJ40,OUT045,1644.7756981905943
FDE08,OUT013,2491.189236319832
DRK01,OUT013,1507.1651071828724
FDC58,OUT049,636.3770369576868
FDE50,OUT046,3138.848345930532
FDX48,OUT035,2499.631291863762
DRM35,OUT018,2725.8352101627343
FDG41,OUT013,1608.6570667334572
FDB52,OUT046,4063.089501706216
FDV19,OUT045,2560.846694629966
DRG48,OUT017,2471.234923402987
FDI26,OUT013,2872.7938293118227
FDU11,OUT019,297.1893586733555
FDF59,OUT019,280.58590255502617
FDR07,OUT049,1531.5402211173182
NCE06,OUT017,2588.986418882034
FDE10,OUT046,2007.3950714467544
NCO55,OUT046,1613.8531629669335
FDZ13,OUT013,730.1936687241052
FDT50,OUT017,1532.2919402757855
FDH12,OUT010,233.76618758205
FDD21,OUT045,1968.8710115213391
NCM05,OUT013,4102.634765316243
FDK04,OUT013,857.9770975474597
FDN33,OUT017,1533.5781591184523
NCM18,OUT010,165.64799112771598
DRC25,OUT049,1323.9767664818803
FDT47,OUT017,1569.9523488178766
FDD45,OUT027,2693.1326892758284
NCD07,OUT018,1887.740517280873
NCY54,OUT010,388.71129707391066
FDL12,OUT049,910.8226351419402
FDL02,OUT017,1621.344088334427
FDC60,OUT035,1396.3498739754648
FDR37,OUT017,3009.04402545213
FDY16,OUT017,3083.173148684108
FDU26,OUT045,1967.7749454915895
FDN24,OUT013,768.3927288253911
FDH44,OUT013,2489.614959604328
FDE23,OUT010,89.76033989412619
FDW60,OUT017,2809.33264234146
FDQ55,OUT049,2007.7879653764842
FDV32,OUT027,1809.7450231237935
FDV03,OUT010,332.3128923161606
FDY14,OUT010,829.1391932770682
NCL55,OUT027,6011.3584932294525
DRF25,OUT017,630.0824027604639
FDX03,OUT046,661.337587661089
FDF40,OUT045,3940.955411955361
FDX24,OUT010,214.65895981496698
FDA25,OUT049,1615.2310019459412
FDH21,OUT018,2474.6460364068835
FDB47,OUT010,539.0248087516343
FDT34,OUT019,337.0994956444322
FDS39,OUT010,274.67527232664565
NCU05,OUT046,1310.3435029777709
FDE02,OUT049,1482.7975385907048
FDL25,OUT035,1352.6577913173487
FDC50,OUT049,1484.4293436495075
FDZ32,OUT049,1612.51968602302
FDV14,OUT045,1331.6206911688662
FDR07,OUT045,1534.7844017038087
FDB26,OUT049,775.4139515701063
NCR50,OUT045,2499.2926626504845
FDP01,OUT018,2304.6251634888094
FDH57,OUT045,1987.1724056579612
FDM60,OUT027,948.0913134831021
FDA45,OUT017,2716.4770055292524
FDU55,OUT017,4200.174133682346
FDH40,OUT035,1335.1341884089443
FDG40,OUT019,73.11745105017484
FDT12,OUT049,3782.453467420404
DRL59,OUT045,807.2050008333656
FDT47,OUT018,1554.7498165041682
FDI60,OUT017,1056.16633275898
DRF51,OUT027,1012.073531207387
NCK31,OUT049,742.7813305699005
FDB08,OUT045,2537.6673888741566
FDM44,OUT035,1598.3183601691612
FDD46,OUT018,2466.4745284364885
FDR27,OUT019,290.2305025956345
FDV56,OUT010,246.82332917617117
FDM02,OUT049,1312.6647584699379
FDU45,OUT018,1721.3188476758128
FDZ10,OUT017,2001.4108090979262
NCK31,OUT010,153.2564668354814
FDR27,OUT035,1994.3393223500086
FDF33,OUT013,1608.6570667334572
FDJ36,OUT046,1617.9460353069333
FDP33,OUT049,3944.4465290341736
FDG17,OUT046,3976.857538034236
FDG47,OUT027,5035.195567474027
NCW29,OUT046,2017.4397062932278
DRH59,OUT017,1084.1700289947162
FDR32,OUT017,3711.675767004261
FDP48,OUT035,3022.3554379795933
FDG17,OUT035,4003.016744110917
DRJ59,OUT017,634.7970733556176
FDY48,OUT027,2574.970918132628
FDB02,OUT046,2820.4468564791814
FDN10,OUT019,298.1316289874574
NCD55,OUT035,634.7742042729234
FDX34,OUT013,1977.7412998631357
FDZ38,OUT045,2743.258692124114
DRF37,OUT049,4170.866172194902
DRL47,OUT019,274.06945182742453
FDL27,OUT035,1097.7286417186585
NCP53,OUT035,3917.027298381507
FDT03,OUT019,470.96486216687083
FDJ28,OUT035,3079.8889787073117
FDF40,OUT018,3769.990107761153
FDA32,OUT035,3635.8301979439884
NCP02,OUT017,862.0148374193392
FDZ31,OUT045,3062.8428297540977
NCQ29,OUT013,4046.3464075497704
FDP57,OUT010,227.6418823869469
FDL32,OUT027,3199.894757865506
DRB01,OUT035,3084.0256266896545
FDJ40,OUT046,1613.8531629669335
FDO24,OUT018,2481.504211022109
FDO11,OUT018,3648.016547781119
FDA56,OUT035,2004.8768411540204
FDF02,OUT045,1617.9460353069333
FDA10,OUT013,1985.0703080087492
NCI55,OUT017,2018.1868002149113
FDZ40,OUT010,154.42359194977752
FDV08,OUT049,636.3770369576868
FDN48,OUT013,1329.1162260211847
FDU57,OUT017,2540.9222966710427
DRF49,OUT013,1959.7246001173453
FDS02,OUT035,3110.4912816474225
FDS43,OUT046,3141.9754105693987
FDT16,OUT013,4188.96022733891
FDX19,OUT027,5841.00235131345
FDK15,OUT046,1557.967041643347
DRA12,OUT049,2033.783241402438
FDY35,OUT017,682.1327197870065
NCU42,OUT013,2659.597025467247
FDD26,OUT013,3106.2255669922765
FDR11,OUT018,2483.9461299432
NCP53,OUT045,3981.5590655264923
FDP34,OUT045,2597.6107188397345
NCV41,OUT019,289.662430146742
FDN20,OUT018,2522.4053086378526
FDZ16,OUT018,2968.941132169176
FDZ28,OUT049,1999.2869740492624
NCL55,OUT013,4069.706684253406
NCJ17,OUT046,1337.141247285778
FDT37,OUT046,4101.536896697492
FDV51,OUT049,2634.928976574115
FDZ28,OUT035,1986.822499287594
FDN27,OUT013,1980.2635827444524
FDS14,OUT019,350.20892460044377
FDZ58,OUT045,1970.8144409558581
FDD46,OUT046,2554.563967376255
FDJ03,OUT035,742.7813305699005
FDU03,OUT010,445.7159805616008
FDA33,OUT027,3663.17455605525
NCW53,OUT035,3069.399682615723
NCC55,OUT017,623.1705056661176
FDP52,OUT019,571.3579935903178
FDE39,OUT049,2007.705471167442
FDB44,OUT035,3674.0121697627474
FDG59,OUT013,611.3621428554139
FDI05,OUT013,1133.0304553293122
FDF59,OUT045,1966.3976149835978
FDM39,OUT019,433.53196979879874
FDB14,OUT013,1356.5394658991625
NCS05,OUT019,295.7930846516303
DRJ35,OUT045,933.9144632525417
FDO31,OUT019,203.18630926503423
FDA31,OUT046,2808.9619840013156
FDX40,OUT049,626.7145271476619
FDW56,OUT045,3062.8428297540977
FDH09,OUT018,704.46985922891
FDA52,OUT019,387.29135768002686
FDF20,OUT019,508.93676569512587
FDE40,OUT046,922.5127960284876
NCU17,OUT046,1593.6948436757514
NCP14,OUT035,1627.305525093399
FDN25,OUT027,1816.289888065533
FDU39,OUT049,861.4098802334872
NCM05,OUT017,4108.559091299484
FDU07,OUT017,2496.382628920475
FDF28,OUT049,2014.5049923298668
FDR57,OUT049,2544.409172645714
FDJ33,OUT013,1977.7412998631357
DRH23,OUT035,858.5350313872577
FDQ52,OUT046,3884.382069080737
DRK13,OUT035,3116.487994182798
FDP09,OUT046,3617.609095249146
FDR08,OUT027,2579.2583058471264
FDV50,OUT045,1964.902202274279
FDT13,OUT049,3179.7320711675147
FDJ27,OUT027,2726.9624184780682
FDH21,OUT046,2559.903460746853
FDW14,OUT027,2419.82804719881
FDL52,OUT049,633.2801949232648
FDW28,OUT017,3086.038630179446
FDL40,OUT049,1536.9742435411752
FDE24,OUT046,2090.72991635987
FDX35,OUT049,3725.350992300626
FDP46,OUT017,1347.7189918919473
FDX56,OUT045,3361.833729646098
FDQ45,OUT049,3186.3558567457194
FDK50,OUT027,3936.0411504312638
FDY26,OUT045,3629.727963217819
FDQ09,OUT017,1982.489970977895
FDN39,OUT049,2673.3531559433445
FDP13,OUT017,636.3770369576868
FDR51,OUT013,2460.7668059146527
FDZ49,OUT010,648.0819260269222
FDL28,OUT018,3592.6732188269816
FDZ10,OUT035,1992.8376273649874
FDK38,OUT013,2482.3961783450645
DRL49,OUT027,3283.5654380586748
FDR15,OUT013,2493.823705343449
FDQ24,OUT035,3970.5952587906604
FDD56,OUT013,2881.3769264783255
NCR42,OUT046,624.4248969676033
FDH52,OUT045,1024.6601780289009
FDH57,OUT019,275.2434585928542
FDR15,OUT010,382.0247817896789
FDJ34,OUT035,1987.2287421129731
FDW37,OUT035,1450.9284530734349
FDQ23,OUT018,1553.4753560276592
FDP34,OUT013,2584.469616721037
FDE04,OUT027,5365.1724601705155
FDC48,OUT045,1309.8923382651221
FDA47,OUT019,359.912466028144
FDI35,OUT018,2863.0065869479254
NCV05,OUT013,2515.073069064792
FDR28,OUT045,2603.8804280045065
FDH31,OUT017,1553.5021410975837
FDP59,OUT019,248.22295387157857
FDS19,OUT018,1240.299910839157
FDM60,OUT045,636.3770369576868
FDJ44,OUT018,2713.6358270844153
DRH51,OUT017,1331.0350500704617
DRC25,OUT017,1339.9569277246774
DRE25,OUT013,1467.0951061601102
NCX05,OUT049,1980.1811044195329
FDR11,OUT017,2565.3135675648223
DRP47,OUT045,3917.3391141406396
DRC49,OUT019,291.5103475589724
FDQ47,OUT027,1082.1372929158567
FDL20,OUT013,1665.0843461055408
FDM34,OUT035,2013.3609070558482
NCN55,OUT013,3964.13248346376
FDD41,OUT035,1617.9460353069333
FDE52,OUT049,1327.3236543682403
NCT18,OUT019,400.7701566628189
FDJ32,OUT018,865.4192359450004
FDE16,OUT046,3671.7356901461194
FDZ09,OUT045,2633.909596494888
DRZ11,OUT046,1992.4705969934419
FDK41,OUT049,1321.3117392261652
FDE56,OUT049,921.1146978482228
FDH34,OUT013,3073.4364382445847
DRI49,OUT013,1297.9100947259687
DRI59,OUT046,3746.2703847025286
DRC36,OUT049,2860.049286757689
FDS15,OUT019,262.4354809569531
FDI07,OUT018,2982.1421469036895
FDZ15,OUT018,1914.6728849914905
NCX41,OUT027,5584.0202914507645
NCO29,OUT019,370.912653663701
FDF57,OUT013,2634.9048674168007
FDI33,OUT035,1374.7191341820578
DRJ47,OUT049,2875.7499158171436
FDB34,OUT046,1322.1075739484502
FDY22,OUT027,3454.683705454876
DRL11,OUT017,2554.3271759649124
FDY46,OUT035,3068.967629796767
FDG17,OUT013,3975.44713296348
FDE52,OUT018,1312.35429124338
DRP47,OUT027,6157.696817703461
FDO01,OUT010,273.6623200869006
FDL09,OUT046,2690.985820531667
FDR57,OUT013,2526.690555724103
DRD37,OUT035,746.3668639054131
FDQ36,OUT027,962.7730489434194
FDL33,OUT049,3183.7316720585013
FDL48,OUT045,742.7813305699005
FDL28,OUT049,3842.3907412138196
NCN29,OUT046,746.3668639054131
FDO13,OUT035,2507.9827160005966
FDB38,OUT045,2603.8804280045065
FDI36,OUT035,3091.0062731465546
FDI58,OUT035,1379.2799382457815
FDH22,OUT018,1912.7322823151158
FDQ27,OUT013,1631.791442138405
FDT33,OUT046,2610.0823524773
FDC56,OUT045,1956.4657637542468
FDF14,OUT046,2508.4080183825076
FDQ39,OUT017,3073.425756007206
NCM43,OUT017,2601.142391462108
FDS46,OUT035,1985.7501852970506
FDI22,OUT049,3520.40572691715
NCE43,OUT045,2692.528284356423
FDZ36,OUT010,540.0963787899555
FDR13,OUT019,277.88055200429153
FDP46,OUT018,1319.1183515345585
FDW56,OUT019,506.29260784359116
FDB40,OUT017,2482.6120264827814
FDM28,OUT018,2778.2929164162383
FDV49,OUT013,4290.80653575262
NCS53,OUT018,2489.549376605703
FDO03,OUT049,3878.267231107095
FDT15,OUT035,3100.14756528524
FDD33,OUT049,3719.2368274256
FDX13,OUT017,3979.2831022190285
FDH60,OUT013,3092.024279351541
DRH51,OUT046,1326.7840430492142
NCL07,OUT049,639.9625702931995
FDW51,OUT045,3497.792396043426
FDF21,OUT019,455.83634858945567
FDH26,OUT019,272.3586188091739
FDJ03,OUT049,742.7813305699005
FDU35,OUT017,1557.7939353364513
DRL01,OUT018,3712.250169475521
